CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,CounterExamples_3,Specificity_3,PRev_3,Pos_3,VarDist_3,RuleDist_3,CounterExamples_4,Specificity_4,PRev_4,Pos_4,VarDist_4,RuleDist_4,CounterExamples_5,Specificity_5,PRev_5,Pos_5,VarDist_5,RuleDist_5,CounterExamples_6,Specificity_6,PRev_6,Pos_6,VarDist_6,RuleDist_6,CounterExamples_7,Specificity_7,PRev_7,Pos_7,VarDist_7,RuleDist_7,CounterExamples_8,Specificity_8,PRev_8,Pos_8,VarDist_8,RuleDist_8,CounterExamples_9,Specificity_9,PRev_9,Pos_9,VarDist_9,RuleDist_9,CounterExamples_10,Specificity_10,PRev_10,Pos_10,VarDist_10,RuleDist_10,CounterExamples_11,Specificity_11,PRev_11,Pos_11,VarDist_11,RuleDist_11,CounterExamples_12,Specificity_12,PRev_12,Pos_12,VarDist_12,RuleDist_12,CounterExamples_13,Specificity_13,PRev_13,Pos_13,VarDist_13,RuleDist_13,CounterExamples_14,Specificity_14,PRev_14,Pos_14,VarDist_14,RuleDist_14,CounterExamples_15,Specificity_15,PRev_15,Pos_15,VarDist_15,RuleDist_15,CounterExamples_16,Specificity_16,PRev_16,Pos_16,VarDist_16,RuleDist_16,CounterExamples_17,Specificity_17,PRev_17,Pos_17,VarDist_17,RuleDist_17,CounterExamples_18,Specificity_18,PRev_18,Pos_18,VarDist_18,RuleDist_18,CounterExamples_19,Specificity_19,PRev_19,Pos_19,VarDist_19,RuleDist_19,
1,33,-1,0,-1,93.3636,1,33,-1,0,-1,93.3636,1,21,-1,0,-1,92.7273,3,19.5,-1,0,-1,84.7273,1,33,-1,0,-1,93.3636,1,33,-1,0,-1,93.3636,0,-nan(ind),-1,0,-1,100,2,43,-1,0,-1,89.0909,0,-nan(ind),-1,0,-1,100,0,-nan(ind),-1,0,-1,100,1,33,-1,0,-1,93.3636,1,36,-1,1,-1,93.6364,0,-nan(ind),-1,0,-1,100,2,43,-1,0,-1,89.0909,1,25,-1,0,-1,93.0909,1,41,-1,1,-1,94.5455,1,20,-1,0,-1,92.1818,1,33,-1,1,-1,93.3636,0,-nan(ind),-1,0,-1,100,0,-nan(ind),-1,0,-1,100,
1,33,-1,0,-1,93.3636,1,33,-1,0,-1,93.3636,1,21,-1,0,-1,92.7273,3,19.5,-1,0,-1,84.7273,1,33,-1,0,-1,93.3636,1,33,-1,0,-1,93.3636,0,-nan(ind),-1,0,-1,100,2,43,-1,0,-1,89.0909,0,-nan(ind),-1,0,-1,100,1,25,-1,1,-1,93.0909,1,33,-1,0,-1,93.3636,1,36,-1,0,-1,93.6364,0,-nan(ind),-1,0,-1,100,2,43,-1,0,-1,89.0909,1,25,-1,0,-1,93.0909,1,41,-1,0,-1,94.5455,1,20,-1,0,-1,92.1818,1,33,-1,0,-1,93.3636,0,-nan(ind),-1,0,-1,100,0,-nan(ind),-1,0,-1,100,
1,33,-1,0,-1,93.3636,1,33,-1,0,-1,93.3636,1,21,-1,0,-1,92.7273,3,19.5,-1,0,-1,84.7273,1,33,-1,0,-1,93.3636,1,33,-1,0,-1,93.3636,0,-nan(ind),-1,0,-1,100,3,25.5,0.573355,1,-1,85.9091,0,-nan(ind),-1,0,-1,100,1,25,-1,0,-1,93.0909,1,33,-1,0,-1,93.3636,1,36,-1,0,-1,93.6364,0,-nan(ind),-1,0,-1,100,2,43,-1,0,-1,89.0909,1,25,-1,0,-1,93.0909,1,41,-1,0,-1,94.5455,1,20,-1,0,-1,92.1818,2,31.5,-1,1,-1,86.7273,0,-nan(ind),-1,0,-1,100,0,-nan(ind),-1,0,-1,100,
1,33,-1,0,-1,93.3636,1,33,-1,0,-1,93.3636,1,21,-1,0,-1,92.7273,3,19.5,-1,0,-1,84.7273,2,28.5,-1,1,-1,86.3636,2,28.5,-1,1,-1,86.3636,0,-nan(ind),-1,0,-1,100,4,29,-1,1,-1,79.5455,0,-nan(ind),-1,0,-1,100,1,25,-1,0,-1,93.0909,1,33,-1,0,-1,93.3636,1,36,-1,0,-1,93.6364,1,33,-1,1,-1,93.3636,2,43,-1,0,-1,89.0909,1,25,-1,0,-1,93.0909,1,41,-1,0,-1,94.5455,1,20,-1,0,-1,92.1818,2,31.5,-1,0,-1,86.7273,0,-nan(ind),-1,0,-1,100,0,-nan(ind),-1,0,-1,100,
1,33,-1,0,-1,93.3636,1,33,-1,0,-1,93.3636,1,21,-1,0,-1,92.7273,3,19.5,-1,0,-1,84.7273,2,28.5,-1,0,-1,86.3636,2,28.5,-1,0,-1,86.3636,0,-nan(ind),-1,0,-1,100,4,29,-1,0,-1,79.5455,0,-nan(ind),-1,0,-1,100,1,25,-1,0,-1,93.0909,1,33,-1,0,-1,93.3636,1,36,-1,0,-1,93.6364,1,33,-1,0,-1,93.3636,2,43,-1,0,-1,89.0909,1,25,-1,0,-1,93.0909,1,41,-1,0,-1,94.5455,1,20,-1,0,-1,92.1818,2,31.5,0.537276,0,-1,86.7273,1,21,-1,1,-1,92.7273,0,-nan(ind),-1,0,-1,100,
1,33,-1,0,-1,93.3636,1,33,-1,0,-1,93.3636,1,21,-1,0,-1,92.7273,4,25.6667,-1,1,-1,78.5455,2,28.5,-1,0,-1,86.3636,2,28.5,-1,0,-1,86.3636,0,-nan(ind),-1,0,-1,100,4,29,-1,0,-1,79.5455,0,-nan(ind),-1,0,-1,100,1,25,-1,0,-1,93.0909,1,33,0.26275,0,-1,93.3636,1,36,-1,0,-1,93.6364,1,33,-1,0,-1,93.3636,2,43,-1,0,-1,89.0909,1,25,-1,0,-1,93.0909,1,41,-1,0,-1,94.5455,1,20,-1,0,-1,92.1818,2,31.5,-1,0,-1,86.7273,1,21,-1,0,-1,92.7273,0,-nan(ind),-1,0,-1,100,
1,33,-1,0,-1,93.3636,1,33,-1,0,-1,93.3636,1,21,-1,0,-1,92.7273,4,25.6667,-1,0,-1,78.5455,2,28.5,-1,0,-1,86.3636,2,28.5,-1,0,-1,86.3636,1,41,-1,1,-1,94.5455,4,29,-1,0,-1,79.5455,0,-nan(ind),-1,0,-1,100,1,25,-1,0,-1,93.0909,1,33,-1,0,-1,93.3636,1,36,-1,0,-1,93.6364,1,33,-1,0,-1,93.3636,2,43,-1,0,-1,89.0909,1,25,-1,0,-1,93.0909,1,41,-1,0,-1,94.5455,1,20,-1,0,-1,92.1818,2,31.5,-1,0,-1,86.7273,1,21,-1,0,-1,92.7273,0,-nan(ind),-1,0,-1,100,
1,33,-1,0,-1,93.3636,1,33,-1,0,-1,93.3636,1,21,-1,0,-1,92.7273,4,25.6667,-1,0,-1,78.5455,2,28.5,-1,0,-1,86.3636,2,28.5,-1,0,-1,86.3636,1,41,-1,0,-1,94.5455,4,29,-1,0,-1,79.5455,0,-nan(ind),-1,0,-1,100,1,25,-1,0,-1,93.0909,1,33,-1,0,-1,93.3636,1,36,-1,0,-1,93.6364,1,33,-1,0,-1,93.3636,2,43,-1,0,-1,89.0909,2,5,-1,1,-1,91.2727,1,41,-1,0,-1,94.5455,1,20,-1,0,-1,92.1818,2,31.5,-1,0,-1,86.7273,1,21,-1,0,-1,92.7273,0,-nan(ind),-1,0,-1,100,
1,33,-1,0,-1,93.3636,1,33,-1,0,-1,93.3636,1,21,-1,0,-1,92.7273,4,25.6667,-1,0,-1,78.5455,2,28.5,0.599143,0,-1,86.3636,2,28.5,-1,0,-1,86.3636,2,39,-1,1,-1,88.2727,4,29,-1,0,-1,79.5455,0,-nan(ind),-1,0,-1,100,1,25,-1,0,-1,93.0909,2,28.5,-1,1,-1,86.3636,1,36,-1,0,-1,93.6364,1,33,-1,0,-1,93.3636,2,43,-1,0,-1,89.0909,2,5,-1,0,-1,91.2727,2,4,-1,1,-1,91.1818,1,20,-1,0,-1,92.1818,2,31.5,-1,0,-1,86.7273,1,21,-1,0,-1,92.7273,0,-nan(ind),-1,0,-1,100,
1,33,-1,0,-1,93.3636,1,33,-1,0,-1,93.3636,1,21,-1,0,-1,92.7273,4,25.6667,0.417043,0,-1,78.5455,2,28.5,-1,0,-1,86.3636,2,28.5,-1,0,-1,86.3636,2,39,-1,0,-1,88.2727,4,29,-1,0,-1,79.5455,0,-nan(ind),-1,0,-1,100,1,25,-1,0,-1,93.0909,3,22.6667,-1,1,-1,77.8182,1,36,-1,0,-1,93.6364,1,33,-1,0,-1,93.3636,2,43,-1,0,-1,89.0909,2,5,-1,0,-1,91.2727,2,4,-1,0,-1,91.1818,1,20,-1,0,-1,92.1818,2,31.5,-1,0,-1,86.7273,1,21,-1,0,-1,92.7273,0,-nan(ind),-1,0,-1,100,
2,31.5,-1,1,-1,86.7273,1,33,-1,0,-1,93.3636,1,21,-1,0,-1,92.7273,4,25.6667,-1,0,-1,78.5455,2,28.5,-1,0,-1,86.3636,2,28.5,0.359919,0,-1,86.3636,2,39,-1,0,-1,88.2727,4,29,-1,0,-1,79.5455,0,-nan(ind),-1,0,-1,100,1,25,-1,0,-1,93.0909,3,22.6667,-1,0,-1,77.8182,1,36,-1,0,-1,93.6364,1,33,-1,0,-1,93.3636,3,41,-1,1,-1,82.8182,2,5,0.865953,0,-1,91.2727,2,4,-1,0,-1,91.1818,1,20,-1,0,-1,92.1818,3,19,-1,1,-1,84.4545,1,21,-1,0,-1,92.7273,0,-nan(ind),-1,0,-1,100,
2,31.5,-1,0,-1,86.7273,1,33,-1,0,-1,93.3636,1,21,-1,0,-1,92.7273,4,25.6667,-1,0,-1,78.5455,2,28.5,-1,0,-1,86.3636,2,28.5,-1,0,-1,86.3636,3,20.5,0.573355,1,-1,84.9091,4,29,-1,0,-1,79.5455,0,-nan(ind),-1,0,-1,100,1,25,-1,0,-1,93.0909,3,22.6667,-1,0,-1,77.8182,1,36,-1,0,-1,93.6364,1,33,-1,0,-1,93.3636,4,28.6667,-1,1,-1,79.4545,2,5,-1,0,-1,91.2727,2,4,-1,0,-1,91.1818,1,20,-1,0,-1,92.1818,4,17.6667,-1,1,-1,76.6364,1,21,-1,0,-1,92.7273,0,-nan(ind),-1,0,-1,100,
2,31.5,-1,0,-1,86.7273,1,33,-1,0,-1,93.3636,1,21,-1,0,-1,92.7273,4,25.6667,-1,0,-1,78.5455,2,28.5,-1,0,-1,86.3636,2,28.5,-1,0,-1,86.3636,3,20.5,-1,0,-1,84.9091,4,29,-1,0,-1,79.5455,1,36,-1,1,-1,93.6364,2,5,-1,1,-1,91.2727,3,22.6667,-1,0,-1,77.8182,1,36,-1,0,-1,93.6364,2,28.5,-1,1,-1,86.3636,4,28.6667,-1,0,-1,79.4545,2,5,-1,0,-1,91.2727,2,4,-1,0,-1,91.1818,1,20,-1,0,-1,92.1818,4,17.6667,-1,0,-1,76.6364,1,21,-1,0,-1,92.7273,0,-nan(ind),-1,0,-1,100,
2,31.5,-1,0,-1,86.7273,1,33,-1,0,-1,93.3636,1,21,-1,0,-1,92.7273,4,25.6667,-1,0,-1,78.5455,3,18,-1,1,-1,84.4545,2,28.5,-1,0,-1,86.3636,3,20.5,-1,0,-1,84.9091,4,29,-1,0,-1,79.5455,1,36,-1,0,-1,93.6364,3,22,-1,1,-1,85.2727,3,22.6667,-1,0,-1,77.8182,2,34.5,-1,1,-1,87.4545,2,28.5,-1,0,-1,86.3636,4,28.6667,-1,0,-1,79.4545,2,5,-1,0,-1,91.2727,2,4,-1,0,-1,91.1818,1,20,-1,0,-1,92.1818,4,17.6667,-1,0,-1,76.6364,1,21,-1,0,-1,92.7273,0,-nan(ind),-1,0,-1,100,
2,31.5,-1,0,-1,86.7273,1,33,-1,0,-1,93.3636,1,21,-1,0,-1,92.7273,5,29.25,-1,1,-1,72.6364,3,18,-1,0,-1,84.4545,2,28.5,-1,0,-1,86.3636,3,20.5,-1,0,-1,84.9091,4,29,0.252212,0,-1,79.5455,1,36,-1,0,-1,93.6364,3,22,-1,0,-1,85.2727,3,22.6667,-1,0,-1,77.8182,3,34.6667,-1,1,-1,81.2727,2,28.5,-1,0,-1,86.3636,5,29.75,-1,1,-1,72.8182,2,5,-1,0,-1,91.2727,2,4,-1,0,-1,91.1818,1,20,-1,0,-1,92.1818,4,17.6667,-1,0,-1,76.6364,1,21,-1,0,-1,92.7273,0,-nan(ind),-1,0,-1,100,
2,31.5,-1,0,-1,86.7273,1,33,-1,0,-1,93.3636,1,21,-1,0,-1,92.7273,5,29.25,-1,0,-1,72.6364,3,18,-1,0,-1,84.4545,3,28,-1,1,-1,79.2727,3,20.5,-1,0,-1,84.9091,4,29,-1,0,-1,79.5455,1,36,-1,0,-1,93.6364,3,22,-1,0,-1,85.2727,3,22.6667,-1,0,-1,77.8182,4,25,-1,1,-1,78.6364,2,28.5,-1,0,-1,86.3636,5,29.75,-1,0,-1,72.8182,2,5,-1,0,-1,91.2727,2,4,-1,0,-1,91.1818,1,20,-1,0,-1,92.1818,4,17.6667,-1,0,-1,76.6364,2,5,-1,1,-1,91.2727,0,-nan(ind),-1,0,-1,100,
2,31.5,-1,0,-1,86.7273,1,33,-1,0,-1,93.3636,1,21,-1,0,-1,92.7273,5,29.25,-1,0,-1,72.6364,3,18,-1,0,-1,84.4545,4,22,-1,1,-1,77.6364,3,20.5,-1,0,-1,84.9091,4,29,-1,0,-1,79.5455,1,36,-1,0,-1,93.6364,3,22,-1,0,-1,85.2727,3,22.6667,-1,0,-1,77.8182,4,25,-1,0,-1,78.6364,2,28.5,-1,0,-1,86.3636,5,29.75,-1,0,-1,72.8182,2,5,-1,0,-1,91.2727,2,4,-1,0,-1,91.1818,1,20,-1,0,-1,92.1818,4,17.6667,-1,0,-1,76.6364,2,5,-1,0,-1,91.2727,0,-nan(ind),-1,0,-1,100,
3,28,-1,1,-1,79.4545,1,33,-1,0,-1,93.3636,1,21,-1,0,-1,92.7273,5,29.25,-1,0,-1,72.6364,4,18,0.87988,1,-1,84.4545,4,22,-1,0,-1,77.6364,3,20.5,-1,0,-1,84.9091,4,29,-1,0,-1,79.5455,1,36,-1,0,-1,93.6364,3,22,-1,0,-1,85.2727,3,22.6667,-1,0,-1,77.8182,4,25,-1,0,-1,78.6364,2,28.5,-1,0,-1,86.3636,5,29.75,-1,0,-1,72.8182,2,5,-1,0,-1,91.2727,2,4,-1,0,-1,91.1818,1,20,-1,0,-1,92.1818,4,17.6667,-1,0,-1,76.6364,2,5,-1,0,-1,91.2727,0,-nan(ind),-1,0,-1,100,
3,28,0.537284,0,-1,79.4545,1,33,-1,0,-1,93.3636,1,21,-1,0,-1,92.7273,5,29.25,-1,0,-1,72.6364,4,18,-1,0,-1,84.4545,4,22,-1,0,-1,77.6364,4,17.3333,-1,1,-1,76.3636,4,29,-1,0,-1,79.5455,1,36,-1,0,-1,93.6364,3,22,-1,0,-1,85.2727,3,22.6667,-1,0,-1,77.8182,4,25,-1,0,-1,78.6364,2,28.5,-1,0,-1,86.3636,5,29.75,-1,0,-1,72.8182,2,5,-1,0,-1,91.2727,2,4,-1,0,-1,91.1818,1,20,-1,0,-1,92.1818,4,17.6667,-1,0,-1,76.6364,2,5,-1,0,-1,91.2727,0,-nan(ind),-1,0,-1,100,
3,28,-1,0,-1,79.4545,2,33,-1,1,-1,86.7273,1,21,-1,0,-1,92.7273,5,29.25,-1,0,-1,72.6364,4,18,-1,0,-1,84.4545,4,22,-1,0,-1,77.6364,4,17.3333,-1,0,-1,76.3636,4,29,-1,0,-1,79.5455,1,36,-1,0,-1,93.6364,3,22,-1,0,-1,85.2727,3,22.6667,-1,0,-1,77.8182,4,25,-1,0,-1,78.6364,2,28.5,-1,0,-1,86.3636,5,29.75,-1,0,-1,72.8182,2,5,-1,0,-1,91.2727,2,4,-1,0,-1,91.1818,1,20,-1,0,-1,92.1818,4,17.6667,-1,0,-1,76.6364,2,5,-1,0,-1,91.2727,0,-nan(ind),-1,0,-1,100,
3,28,-1,0,-1,79.4545,2,33,-1,0,-1,86.7273,1,21,-1,0,-1,92.7273,5,29.25,0.579808,0,-1,72.6364,4,18,-1,0,-1,84.4545,4,22,-1,0,-1,77.6364,4,17.3333,-1,0,-1,76.3636,4,29,-1,0,-1,79.5455,1,36,-1,0,-1,93.6364,3,22,-1,0,-1,85.2727,3,22.6667,-1,0,-1,77.8182,4,25,-1,0,-1,78.6364,2,28.5,-1,0,-1,86.3636,5,29.75,-1,0,-1,72.8182,2,5,0.931853,0,-1,91.2727,2,4,-1,0,-1,91.1818,1,20,-1,0,-1,92.1818,4,17.6667,-1,0,-1,76.6364,2,5,-1,0,-1,91.2727,0,-nan(ind),-1,0,-1,100,
3,28,-1,0,-1,79.4545,2,33,-1,0,-1,86.7273,1,21,-1,0,-1,92.7273,5,29.25,-1,0,-1,72.6364,4,18,-1,0,-1,84.4545,4,22,-1,0,-1,77.6364,4,17.3333,-1,0,-1,76.3636,4,29,-1,0,-1,79.5455,1,36,-1,0,-1,93.6364,3,22,-1,0,-1,85.2727,3,22.6667,-1,0,-1,77.8182,4,25,-1,0,-1,78.6364,2,28.5,-1,0,-1,86.3636,5,29.75,-1,0,-1,72.8182,2,5,-1,0,-1,91.2727,2,4,-1,0,-1,91.1818,1,20,-1,0,-1,92.1818,4,17.6667,-1,0,-1,76.6364,2,5,-1,0,-1,91.2727,0,-nan(ind),-1,0,-1,100,
3,28,-1,0,-1,79.4545,3,32.6667,-1,1,-1,80,1,21,-1,0,-1,92.7273,5,29.25,-1,0,-1,72.6364,4,18,-1,0,-1,84.4545,5,15.6667,0.340169,1,-1,75.9091,4,17.3333,-1,0,-1,76.3636,4,29,-1,0,-1,79.5455,2,34.5,-1,1,-1,87.2727,3,22,-1,0,-1,85.2727,3,22.6667,-1,0,-1,77.8182,4,25,-1,0,-1,78.6364,2,28.5,-1,0,-1,86.3636,5,29.75,-1,0,-1,72.8182,2,5,-1,0,-1,91.2727,2,4,-1,0,-1,91.1818,1,20,-1,0,-1,92.1818,4,17.6667,-1,0,-1,76.6364,2,5,-1,0,-1,91.2727,0,-nan(ind),-1,0,-1,100,
3,28,-1,0,-1,79.4545,3,32.6667,-1,0,-1,80,1,21,-1,0,-1,92.7273,5,29.25,-1,0,-1,72.6364,4,18,-1,0,-1,84.4545,5,15.6667,-1,0,-1,75.9091,4,17.3333,-1,0,-1,76.3636,4,29,-1,0,-1,79.5455,3,34,-1,1,-1,80.6364,3,22,-1,0,-1,85.2727,3,22.6667,-1,0,-1,77.8182,4,25,-1,0,-1,78.6364,3,17.5,-1,1,-1,84.3636,5,29.75,-1,0,-1,72.8182,2,5,-1,0,-1,91.2727,2,4,-1,0,-1,91.1818,1,20,-1,0,-1,92.1818,4,17.6667,-1,0,-1,76.6364,2,5,-1,0,-1,91.2727,0,-nan(ind),-1,0,-1,100,
