CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,PlanDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,PlanDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,PlanDist_2,CounterExamples_3,Specificity_3,PRev_3,Pos_3,VarDist_3,RuleDist_3,PlanDist_3,CounterExamples_4,Specificity_4,PRev_4,Pos_4,VarDist_4,RuleDist_4,PlanDist_4,CounterExamples_5,Specificity_5,PRev_5,Pos_5,VarDist_5,RuleDist_5,PlanDist_5,CounterExamples_6,Specificity_6,PRev_6,Pos_6,VarDist_6,RuleDist_6,PlanDist_6,CounterExamples_7,Specificity_7,PRev_7,Pos_7,VarDist_7,RuleDist_7,PlanDist_7,CounterExamples_8,Specificity_8,PRev_8,Pos_8,VarDist_8,RuleDist_8,PlanDist_8,CounterExamples_9,Specificity_9,PRev_9,Pos_9,VarDist_9,RuleDist_9,PlanDist_9,CounterExamples_10,Specificity_10,PRev_10,Pos_10,VarDist_10,RuleDist_10,PlanDist_10,CounterExamples_11,Specificity_11,PRev_11,Pos_11,VarDist_11,RuleDist_11,PlanDist_11,CounterExamples_12,Specificity_12,PRev_12,Pos_12,VarDist_12,RuleDist_12,PlanDist_12,CounterExamples_13,Specificity_13,PRev_13,Pos_13,VarDist_13,RuleDist_13,PlanDist_13,CounterExamples_14,Specificity_14,PRev_14,Pos_14,VarDist_14,RuleDist_14,PlanDist_14,CounterExamples_15,Specificity_15,PRev_15,Pos_15,VarDist_15,RuleDist_15,PlanDist_15,CounterExamples_16,Specificity_16,PRev_16,Pos_16,VarDist_16,RuleDist_16,PlanDist_16,CounterExamples_17,Specificity_17,PRev_17,Pos_17,VarDist_17,RuleDist_17,PlanDist_17,CounterExamples_18,Specificity_18,PRev_18,Pos_18,VarDist_18,RuleDist_18,PlanDist_18,CounterExamples_19,Specificity_19,PRev_19,Pos_19,VarDist_19,RuleDist_19,PlanDist_19,CounterExamples_20,Specificity_20,PRev_20,Pos_20,VarDist_20,RuleDist_20,PlanDist_20,CounterExamples_21,Specificity_21,PRev_21,Pos_21,VarDist_21,RuleDist_21,PlanDist_21,CounterExamples_22,Specificity_22,PRev_22,Pos_22,VarDist_22,RuleDist_22,PlanDist_22,CounterExamples_23,Specificity_23,PRev_23,Pos_23,VarDist_23,RuleDist_23,PlanDist_23,CounterExamples_24,Specificity_24,PRev_24,Pos_24,VarDist_24,RuleDist_24,PlanDist_24,CounterExamples_25,Specificity_25,PRev_25,Pos_25,VarDist_25,RuleDist_25,PlanDist_25,CounterExamples_26,Specificity_26,PRev_26,Pos_26,VarDist_26,RuleDist_26,PlanDist_26,CounterExamples_27,Specificity_27,PRev_27,Pos_27,VarDist_27,RuleDist_27,PlanDist_27,CounterExamples_28,Specificity_28,PRev_28,Pos_28,VarDist_28,RuleDist_28,PlanDist_28,CounterExamples_29,Specificity_29,PRev_29,Pos_29,VarDist_29,RuleDist_29,PlanDist_29,CounterExamples_30,Specificity_30,PRev_30,Pos_30,VarDist_30,RuleDist_30,PlanDist_30,CounterExamples_31,Specificity_31,PRev_31,Pos_31,VarDist_31,RuleDist_31,PlanDist_31,CounterExamples_32,Specificity_32,PRev_32,Pos_32,VarDist_32,RuleDist_32,PlanDist_32,CounterExamples_33,Specificity_33,PRev_33,Pos_33,VarDist_33,RuleDist_33,PlanDist_33,CounterExamples_34,Specificity_34,PRev_34,Pos_34,VarDist_34,RuleDist_34,PlanDist_34,CounterExamples_35,Specificity_35,PRev_35,Pos_35,VarDist_35,RuleDist_35,PlanDist_35,CounterExamples_36,Specificity_36,PRev_36,Pos_36,VarDist_36,RuleDist_36,PlanDist_36,CounterExamples_37,Specificity_37,PRev_37,Pos_37,VarDist_37,RuleDist_37,PlanDist_37,CounterExamples_38,Specificity_38,PRev_38,Pos_38,VarDist_38,RuleDist_38,PlanDist_38,CounterExamples_39,Specificity_39,PRev_39,Pos_39,VarDist_39,RuleDist_39,PlanDist_39,CounterExamples_40,Specificity_40,PRev_40,Pos_40,VarDist_40,RuleDist_40,PlanDist_40,CounterExamples_41,Specificity_41,PRev_41,Pos_41,VarDist_41,RuleDist_41,PlanDist_41,CounterExamples_42,Specificity_42,PRev_42,Pos_42,VarDist_42,RuleDist_42,PlanDist_42,CounterExamples_43,Specificity_43,PRev_43,Pos_43,VarDist_43,RuleDist_43,PlanDist_43,CounterExamples_44,Specificity_44,PRev_44,Pos_44,VarDist_44,RuleDist_44,PlanDist_44,CounterExamples_45,Specificity_45,PRev_45,Pos_45,VarDist_45,RuleDist_45,PlanDist_45,CounterExamples_46,Specificity_46,PRev_46,Pos_46,VarDist_46,RuleDist_46,PlanDist_46,CounterExamples_47,Specificity_47,PRev_47,Pos_47,VarDist_47,RuleDist_47,PlanDist_47,CounterExamples_48,Specificity_48,PRev_48,Pos_48,VarDist_48,RuleDist_48,PlanDist_48,CounterExamples_49,Specificity_49,PRev_49,Pos_49,VarDist_49,RuleDist_49,PlanDist_49,
43,9.625,-1,0,-1,2.85714,-1,48,6.66667,-1,0,-1,2.28571,-1,38,9.14286,-1,0,-1,2.71429,-1,39,8,-1,0,-1,2.14286,-1,46,10,-1,0,-1,3.28571,-1,47,7.28571,-1,0,-1,1.85714,-1,47,9.625,-1,0,-1,2.57143,-1,39,7.5,-1,0,-1,2.85714,-1,48,7.71429,-1,0,-1,2.14286,-1,36,11.7143,-1,0,-1,3.71429,-1,42,8.14286,-1,0,-1,2.57143,-1,44,7.28571,-1,0,-1,1.85714,-1,50,9.625,-1,0,-1,2.85714,-1,42,7.85714,-1,0,-1,2.42857,-1,44,7.71429,-1,0,-1,2.28571,-1,38,8.57143,-1,0,-1,2.28571,-1,36,6.85714,-1,0,-1,2.14286,-1,33,8.33333,-1,0,-1,2.57143,-1,42,11.7143,-1,0,-1,2.14286,-1,46,7.57143,-1,0,-1,2,-1,52,7.16667,-1,0,-1,2.42857,-1,43,8.85714,-1,0,-1,2.85714,-1,45,6.85714,-1,0,-1,2.14286,-1,45,6.85714,-1,0,-1,1.71429,-1,51,7.28571,-1,0,-1,2,-1,32,12.375,-1,0,-1,4.28571,-1,46,7.14286,-1,0,-1,2.28571,-1,46,7.57143,-1,0,-1,2,-1,40,8.125,-1,0,-1,2.28571,-1,46,7.28571,-1,0,-1,2,-1,44,11.4286,-1,0,-1,3.14286,-1,41,7,-1,0,-1,2.14286,-1,42,7,-1,0,-1,1.71429,-1,37,10.2857,-1,0,-1,2.71429,-1,45,8.57143,-1,0,-1,2.57143,-1,47,7.14286,-1,0,-1,2,-1,46,10.25,-1,0,-1,2.71429,-1,32,7.5,-1,0,-1,2.57143,-1,51,7.42857,-1,0,-1,2.14286,-1,35,12,-1,0,-1,3.85714,-1,46,6.57143,-1,0,-1,1.85714,-1,38,12.5714,-1,0,-1,3.14286,-1,40,7.16667,-1,0,-1,2.57143,-1,47,8.57143,-1,0,-1,2.71429,-1,38,9.33333,-1,0,-1,2.85714,-1,52,7.5,-1,0,-1,1.71429,-1,50,8.28571,-1,0,-1,2.71429,-1,47,7.16667,-1,0,-1,2.14286,-1,45,7.71429,-1,0,-1,2.28571,-1,35,7.5,-1,0,-1,2.42857,-1,
43,9.625,-1,0,-1,2.85714,-1,48,6.66667,-1,0,-1,2.28571,-1,38,9.14286,-1,0,-1,2.71429,-1,39,8,-1,0,-1,2.14286,-1,46,10,-1,0,-1,3.28571,-1,48,7.28571,-1,0,-1,1.85714,-1,47,9.625,-1,0,-1,2.57143,-1,39,7.5,-1,0,-1,2.85714,-1,48,7.71429,-1,0,-1,2.14286,-1,36,11.7143,-1,0,-1,3.71429,-1,42,8.14286,-1,0,-1,2.57143,-1,45,7.28571,-1,0,-1,1.85714,-1,50,9.625,-1,0,-1,2.85714,-1,42,7.85714,-1,0,-1,2.42857,-1,44,7.71429,-1,0,-1,2.28571,-1,38,8.57143,-1,0,-1,2.28571,-1,36,6.85714,-1,0,-1,2.14286,-1,33,8.33333,-1,0,-1,2.57143,-1,42,11.7143,-1,0,-1,2.14286,-1,46,7.57143,-1,0,-1,2,-1,52,7.16667,-1,0,-1,2.42857,-1,44,8.14286,-1,0,-1,2.57143,-1,45,6.85714,-1,0,-1,2.14286,-1,45,6.85714,-1,0,-1,1.71429,-1,51,7.28571,-1,0,-1,2,-1,32,12.375,-1,0,-1,4.28571,-1,46,7.14286,-1,0,-1,2.28571,-1,46,7.57143,-1,0,-1,2,-1,40,8.125,-1,0,-1,2.28571,-1,46,7.28571,-1,0,-1,2,-1,44,11.4286,-1,0,-1,3.14286,-1,42,6.875,-1,0,-1,2,-1,43,7,-1,0,-1,1.71429,-1,37,10.2857,-1,0,-1,2.71429,-1,46,8.57143,-1,0,-1,2.57143,-1,47,7.14286,-1,0,-1,2,-1,46,10.25,-1,0,-1,2.71429,-1,33,7.5,-1,0,-1,2.57143,-1,51,7.42857,-1,0,-1,2.14286,-1,35,12,-1,0,-1,3.85714,-1,46,6.57143,-1,0,-1,1.85714,-1,38,12.5714,-1,0,-1,3.14286,-1,40,7.16667,-1,0,-1,2.57143,-1,47,8.57143,-1,0,-1,2.71429,-1,38,9.33333,-1,0,-1,2.85714,-1,52,7.5,-1,0,-1,1.71429,-1,50,8.28571,-1,0,-1,2.71429,-1,47,7.16667,-1,0,-1,2.14286,-1,46,7.42857,-1,0,-1,2.14286,-1,35,7.5,-1,0,-1,2.42857,-1,
43,9.625,-1,0,-1,2.85714,-1,48,6.66667,-1,0,-1,2.28571,-1,38,9.14286,-1,0,-1,2.71429,-1,39,8,-1,0,-1,2.14286,-1,47,9.85714,-1,0,-1,3.14286,-1,49,7.28571,-1,0,-1,1.85714,-1,47,9.625,-1,0,-1,2.57143,-1,39,7.5,-1,0,-1,2.85714,-1,48,7.71429,-1,0,-1,2.14286,-1,37,11.5714,-1,0,-1,3.57143,-1,42,8.14286,-1,0,-1,2.57143,-1,45,7.28571,-1,0,-1,1.85714,-1,50,9.625,-1,0,-1,2.85714,-1,43,7.71429,-1,0,-1,2.28571,-1,44,7.71429,-1,0,-1,2.28571,-1,38,8.57143,-1,0,-1,2.28571,-1,36,6.85714,-1,0,-1,2.14286,-1,33,8.33333,-1,0,-1,2.57143,-1,42,11.7143,-1,0,-1,2.14286,-1,46,7.57143,-1,0,-1,2,-1,52,7.16667,-1,0,-1,2.42857,-1,45,8.14286,-1,0,-1,2.57143,-1,45,6.85714,-1,0,-1,2.14286,-1,45,6.85714,-1,0,-1,1.71429,-1,51,7.28571,-1,0,-1,2,-1,32,12.375,-1,0,-1,4.28571,-1,46,7.14286,-1,0,-1,2.28571,-1,46,7.57143,-1,0,-1,2,-1,40,8.125,-1,0,-1,2.28571,-1,46,7.28571,-1,0,-1,2,-1,44,11.4286,-1,0,-1,3.14286,-1,42,6.875,-1,0,-1,2,-1,43,7,-1,0,-1,1.71429,-1,38,10.1429,-1,0,-1,2.71429,-1,47,8.57143,-1,0,-1,2.57143,-1,47,7.14286,-1,0,-1,2,-1,47,10.25,-1,0,-1,2.71429,-1,34,7.5,-1,0,-1,2.57143,-1,51,7.42857,-1,0,-1,2.14286,-1,35,12,-1,0,-1,3.85714,-1,46,6.57143,-1,0,-1,1.85714,-1,38,12.5714,-1,0,-1,3.14286,-1,41,7.16667,-1,0,-1,2.57143,-1,47,8.57143,-1,0,-1,2.71429,-1,38,9.33333,-1,0,-1,2.85714,-1,52,7.5,-1,0,-1,1.71429,-1,50,8.28571,-1,0,-1,2.71429,-1,47,7.16667,-1,0,-1,2.14286,-1,46,7.42857,-1,0,-1,2.14286,-1,35,7.5,-1,0,-1,2.42857,-1,
43,9.625,-1,0,-1,2.85714,-1,48,6.66667,-1,0,-1,2.28571,-1,38,9.14286,-1,0,-1,2.71429,-1,39,8,-1,0,-1,2.14286,-1,48,9.57143,-1,0,-1,3.14286,-1,49,7.28571,-1,0,-1,1.85714,-1,47,9.625,-1,0,-1,2.57143,-1,40,7.5,-1,0,-1,2.85714,-1,48,7.71429,-1,0,-1,2.14286,-1,37,11.5714,-1,0,-1,3.57143,-1,42,8.14286,-1,0,-1,2.57143,-1,45,7.28571,-1,0,-1,1.85714,-1,50,9.625,-1,0,-1,2.85714,-1,43,7.71429,-1,0,-1,2.28571,-1,44,7.71429,-1,0,-1,2.28571,-1,38,8.57143,-1,0,-1,2.28571,-1,36,6.85714,-1,0,-1,2.14286,-1,34,8.33333,-1,0,-1,2.57143,-1,42,11.7143,-1,0,-1,2.14286,-1,46,7.57143,-1,0,-1,2,-1,52,7.16667,-1,0,-1,2.42857,-1,45,8.14286,-1,0,-1,2.57143,-1,45,6.85714,-1,0,-1,2.14286,-1,45,6.85714,-1,0,-1,1.71429,-1,52,7.28571,-1,0,-1,2,-1,32,12.375,-1,0,-1,4.28571,-1,47,7,-1,0,-1,2.14286,-1,46,7.57143,-1,0,-1,2,-1,40,8.125,-1,0,-1,2.28571,-1,47,7.28571,-1,0,-1,2,-1,44,11.4286,-1,0,-1,3.14286,-1,42,6.875,-1,0,-1,2,-1,43,7,-1,0,-1,1.71429,-1,38,10.1429,-1,0,-1,2.71429,-1,47,8.57143,-1,0,-1,2.57143,-1,47,7.14286,-1,0,-1,2,-1,48,10.125,-1,0,-1,2.57143,-1,34,7.5,-1,0,-1,2.57143,-1,51,7.42857,-1,0,-1,2.14286,-1,36,12,-1,0,-1,3.85714,-1,46,6.57143,-1,0,-1,1.85714,-1,38,12.5714,-1,0,-1,3.14286,-1,41,7.16667,-1,0,-1,2.57143,-1,47,8.57143,-1,0,-1,2.71429,-1,38,9.33333,-1,0,-1,2.85714,-1,52,7.5,-1,0,-1,1.71429,-1,51,7.71429,-1,0,-1,2.28571,-1,47,7.16667,-1,0,-1,2.14286,-1,46,7.42857,-1,0,-1,2.14286,-1,35,7.5,-1,0,-1,2.42857,-1,
43,9.625,-1,0,0.7125,2.85714,0.947368,48,6.66667,-1,0,0.59,2.28571,0.684211,39,8.57143,-1,0,0.6725,2.71429,0.789474,39,8,-1,0,0.3075,2.14286,0.578947,49,9.14286,-1,0,0.6325,3.14286,0.947368,50,7.28571,-1,0,0.325,1.85714,0.684211,47,9.625,-1,0,0.615,2.57143,0.842105,40,7.5,-1,0,0.7025,2.85714,0.894737,48,7.71429,-1,0,0.48,2.14286,0.684211,38,8.42857,-1,0,0.5075,3,0.842105,42,8.14286,-1,0,0.3675,2.57143,0.842105,46,6.85714,-1,0,0.4025,1.57143,0.736842,51,9.625,-1,0,0.3225,2.85714,0.631579,43,7.71429,-1,0,0.4275,2.28571,0.684211,45,7.57143,-1,0,0.4525,2.14286,0.789474,38,8.57143,-1,0,0.4075,2.28571,0.894737,36,6.85714,-1,0,0.3,2.14286,0.578947,34,8.33333,-1,0,0.7925,2.57143,0.947368,42,11.7143,-1,0,0.645,2.14286,0.789474,46,7.57143,-1,0,0.53,2,0.894737,52,7.16667,-1,0,0.44,2.42857,0.631579,45,8.14286,-1,0,0.55,2.57143,0.684211,45,6.85714,-1,0,0.36,2.14286,0.842105,45,6.85714,-1,0,0.42,1.71429,0.631579,52,7.28571,-1,0,0.43,2,0.736842,32,12.375,-1,0,0.575,4.28571,0.947368,47,7,-1,0,0.5875,2.14286,0.947368,47,7.57143,-1,0,0.6775,2,0.894737,40,8.125,-1,0,0.6175,2.28571,0.684211,48,7.28571,-1,0,0.425,2,0.631579,44,11.4286,-1,0,0.865,3.14286,1,42,6.875,-1,0,0.24,2,0.368421,43,7,-1,0,0.2925,1.71429,0.631579,38,10.1429,-1,0,0.4025,2.71429,0.894737,47,8.57143,-1,0,0.515,2.57143,0.684211,47,7.14286,-1,0,0.285,2,0.631579,48,10.125,-1,0,0.5075,2.57143,0.789474,34,7.5,-1,0,0.71,2.57143,0.842105,51,7.42857,-1,0,0.6275,2.14286,0.789474,37,12,-1,0,0.7425,3.85714,0.894737,46,6.57143,-1,0,0.295,1.85714,0.473684,38,12.5714,-1,0,0.3825,3.14286,0.736842,41,7.16667,-1,0,0.325,2.57143,0.631579,47,8.57143,-1,0,0.465,2.71429,0.894737,38,9.33333,-1,0,0.5025,2.85714,0.684211,52,7.5,-1,0,0.41,1.71429,0.789474,51,7.71429,-1,0,0.6,2.28571,0.684211,47,7.16667,-1,0,0.28,2.14286,0.210526,46,7.42857,-1,0,0.605,2.14286,0.789474,36,7.5,-1,0,0.4625,2.42857,0.578947,
43,9.625,-1,0,-1,2.85714,-1,48,6.66667,-1,0,-1,2.28571,-1,39,8.57143,-1,0,-1,2.71429,-1,39,8,-1,0,-1,2.14286,-1,49,9.14286,-1,0,-1,3.14286,-1,50,7.28571,-1,0,-1,1.85714,-1,47,9.625,-1,0,-1,2.57143,-1,40,7.5,-1,0,-1,2.85714,-1,48,7.71429,-1,0,-1,2.14286,-1,38,8.42857,-1,0,-1,3,-1,42,8.14286,-1,0,-1,2.57143,-1,46,6.85714,-1,0,-1,1.57143,-1,51,9.625,-1,0,-1,2.85714,-1,43,7.71429,-1,0,-1,2.28571,-1,45,7.57143,-1,0,-1,2.14286,-1,38,8.57143,-1,0,-1,2.28571,-1,36,6.85714,-1,0,-1,2.14286,-1,34,8.33333,-1,0,-1,2.57143,-1,42,11.7143,-1,0,-1,2.14286,-1,46,7.57143,-1,0,-1,2,-1,52,7.16667,-1,0,-1,2.42857,-1,45,8.14286,-1,0,-1,2.57143,-1,45,6.85714,-1,0,-1,2.14286,-1,45,6.85714,-1,0,-1,1.71429,-1,52,7.28571,-1,0,-1,2,-1,33,10.625,-1,0,-1,4,-1,47,7,-1,0,-1,2.14286,-1,48,7.57143,-1,0,-1,2,-1,40,8.125,-1,0,-1,2.28571,-1,48,7.28571,-1,0,-1,2,-1,45,10.4286,-1,0,-1,3.14286,-1,42,6.875,-1,0,-1,2,-1,43,7,-1,0,-1,1.71429,-1,38,10.1429,-1,0,-1,2.71429,-1,47,8.57143,-1,0,-1,2.57143,-1,47,7.14286,-1,0,-1,2,-1,48,10.125,-1,0,-1,2.57143,-1,34,7.5,-1,0,-1,2.57143,-1,51,7.42857,-1,0,-1,2.14286,-1,38,12,-1,0,-1,3.85714,-1,46,6.57143,-1,0,-1,1.85714,-1,39,9,-1,0,-1,3.14286,-1,41,7.16667,-1,0,-1,2.57143,-1,47,8.57143,-1,0,-1,2.71429,-1,38,9.33333,-1,0,-1,2.85714,-1,52,7.5,-1,0,-1,1.71429,-1,51,7.71429,-1,0,-1,2.28571,-1,47,7.16667,-1,0,-1,2.14286,-1,46,7.42857,-1,0,-1,2.14286,-1,36,7.5,-1,0,-1,2.42857,-1,
43,9.625,-1,0,-1,2.85714,-1,48,6.66667,-1,0,-1,2.28571,-1,39,8.57143,-1,0,-1,2.71429,-1,39,8,-1,0,-1,2.14286,-1,49,9.14286,-1,0,-1,3.14286,-1,50,7.28571,-1,0,-1,1.85714,-1,47,9.625,-1,0,-1,2.57143,-1,41,7.5,-1,0,-1,2.85714,-1,49,7.57143,-1,0,-1,2,-1,38,8.42857,-1,0,-1,3,-1,42,8.14286,-1,0,-1,2.57143,-1,46,6.85714,-1,0,-1,1.57143,-1,51,9.625,-1,0,-1,2.85714,-1,43,7.71429,-1,0,-1,2.28571,-1,46,7.57143,-1,0,-1,2.14286,-1,38,8.57143,-1,0,-1,2.28571,-1,36,6.85714,-1,0,-1,2.14286,-1,35,8.33333,-1,0,-1,2.57143,-1,43,6.85714,-1,0,-1,1.71429,-1,46,7.57143,-1,0,-1,2,-1,53,7.16667,-1,0,-1,2.42857,-1,45,8.14286,-1,0,-1,2.57143,-1,45,6.85714,-1,0,-1,2.14286,-1,46,6.85714,-1,0,-1,1.71429,-1,52,7.28571,-1,0,-1,2,-1,34,10.625,-1,0,-1,4,-1,47,7,-1,0,-1,2.14286,-1,48,7.57143,-1,0,-1,2,-1,40,8.125,-1,0,-1,2.28571,-1,48,7.28571,-1,0,-1,2,-1,45,10.4286,-1,0,-1,3.14286,-1,42,6.875,-1,0,-1,2,-1,43,7,-1,0,-1,1.71429,-1,39,9.85714,-1,0,-1,2.71429,-1,47,8.57143,-1,0,-1,2.57143,-1,47,7.14286,-1,0,-1,2,-1,49,10.125,-1,0,-1,2.57143,-1,34,7.5,-1,0,-1,2.57143,-1,51,7.42857,-1,0,-1,2.14286,-1,38,12,-1,0,-1,3.85714,-1,46,6.57143,-1,0,-1,1.85714,-1,39,9,-1,0,-1,3.14286,-1,42,7,-1,0,-1,2.42857,-1,47,8.57143,-1,0,-1,2.71429,-1,38,9.33333,-1,0,-1,2.85714,-1,52,7.5,-1,0,-1,1.71429,-1,51,7.71429,-1,0,-1,2.28571,-1,47,7.16667,-1,0,-1,2.14286,-1,47,7.14286,-1,0,-1,2,-1,36,7.5,-1,0,-1,2.42857,-1,
43,9.625,-1,0,-1,2.85714,-1,48,6.66667,-1,0,-1,2.28571,-1,39,8.57143,-1,0,-1,2.71429,-1,39,8,-1,0,-1,2.14286,-1,49,9.14286,-1,0,-1,3.14286,-1,51,7.28571,-1,0,-1,1.85714,-1,47,9.625,-1,0,-1,2.57143,-1,42,7.5,-1,0,-1,2.85714,-1,49,7.57143,-1,0,-1,2,-1,38,8.42857,-1,0,-1,3,-1,43,8.14286,-1,0,-1,2.57143,-1,46,6.85714,-1,0,-1,1.57143,-1,51,9.625,-1,0,-1,2.85714,-1,43,7.71429,-1,0,-1,2.28571,-1,46,7.57143,-1,0,-1,2.14286,-1,38,8.57143,-1,0,-1,2.28571,-1,36,6.85714,-1,0,-1,2.14286,-1,36,7.83333,-1,0,-1,2.57143,-1,43,6.85714,-1,0,-1,1.71429,-1,46,7.57143,-1,0,-1,2,-1,54,12.8571,-1,0,-1,2.42857,-1,45,8.14286,-1,0,-1,2.57143,-1,45,6.85714,-1,0,-1,2.14286,-1,46,6.85714,-1,0,-1,1.71429,-1,52,7.28571,-1,0,-1,2,-1,34,10.625,-1,0,-1,4,-1,48,7,-1,0,-1,2.14286,-1,48,7.57143,-1,0,-1,2,-1,40,8.125,-1,0,-1,2.28571,-1,48,7.28571,-1,0,-1,2,-1,45,10.4286,-1,0,-1,3.14286,-1,42,6.875,-1,0,-1,2,-1,43,7,-1,0,-1,1.71429,-1,39,9.85714,-1,0,-1,2.71429,-1,47,8.57143,-1,0,-1,2.57143,-1,47,7.14286,-1,0,-1,2,-1,49,10.125,-1,0,-1,2.57143,-1,34,7.5,-1,0,-1,2.57143,-1,52,7.42857,-1,0,-1,2.14286,-1,39,11.625,-1,0,-1,3.57143,-1,46,6.57143,-1,0,-1,1.85714,-1,40,9,-1,0,-1,3.14286,-1,42,7,-1,0,-1,2.42857,-1,47,8.57143,-1,0,-1,2.71429,-1,38,9.33333,-1,0,-1,2.85714,-1,52,7.5,-1,0,-1,1.71429,-1,51,7.71429,-1,0,-1,2.28571,-1,47,7.16667,-1,0,-1,2.14286,-1,48,7.14286,-1,0,-1,2,-1,36,7.5,-1,0,-1,2.42857,-1,
43,9.625,-1,0,-1,2.85714,-1,49,6.66667,-1,0,-1,2.28571,-1,39,8.57143,-1,0,-1,2.71429,-1,39,8,-1,0,-1,2.14286,-1,49,9.14286,-1,0,-1,3.14286,-1,51,7.28571,-1,0,-1,1.85714,-1,47,9.625,-1,0,-1,2.57143,-1,42,7.5,-1,0,-1,2.85714,-1,49,7.57143,-1,0,-1,2,-1,39,7.28571,-1,0,-1,2.42857,-1,43,8.14286,-1,0,-1,2.57143,-1,46,6.85714,-1,0,-1,1.57143,-1,51,9.625,-1,0,-1,2.85714,-1,43,7.71429,-1,0,-1,2.28571,-1,47,7.57143,-1,0,-1,2.14286,-1,38,8.57143,-1,0,-1,2.28571,-1,36,6.85714,-1,0,-1,2.14286,-1,36,7.83333,-1,0,-1,2.57143,-1,43,6.85714,-1,0,-1,1.71429,-1,46,7.57143,-1,0,-1,2,-1,54,12.8571,-1,0,-1,2.42857,-1,45,8.14286,-1,0,-1,2.57143,-1,45,6.85714,-1,0,-1,2.14286,-1,46,6.85714,-1,0,-1,1.71429,-1,52,7.28571,-1,0,-1,2,-1,34,10.625,-1,0,-1,4,-1,49,7,-1,0,-1,2.14286,-1,48,7.57143,-1,0,-1,2,-1,40,8.125,-1,0,-1,2.28571,-1,48,7.28571,-1,0,-1,2,-1,45,10.4286,-1,0,-1,3.14286,-1,42,6.875,-1,0,-1,2,-1,43,7,-1,0,-1,1.71429,-1,39,9.85714,-1,0,-1,2.71429,-1,48,8.57143,-1,0,-1,2.57143,-1,47,7.14286,-1,0,-1,2,-1,49,10.125,-1,0,-1,2.57143,-1,34,7.5,-1,0,-1,2.57143,-1,52,7.42857,-1,0,-1,2.14286,-1,39,11.625,-1,0,-1,3.57143,-1,46,6.57143,-1,0,-1,1.85714,-1,40,9,-1,0,-1,3.14286,-1,42,7,-1,0,-1,2.42857,-1,47,8.57143,-1,0,-1,2.71429,-1,38,9.33333,-1,0,-1,2.85714,-1,52,7.5,-1,0,-1,1.71429,-1,51,7.71429,-1,0,-1,2.28571,-1,47,7.16667,-1,0,-1,2.14286,-1,48,7.14286,-1,0,-1,2,-1,36,7.5,-1,0,-1,2.42857,-1,
44,9.625,-1,0,0.7125,2.85714,0.947368,49,6.66667,-1,0,0.59,2.28571,0.684211,39,8.57143,-1,0,0.6725,2.71429,0.789474,39,8,-1,0,0.3075,2.14286,0.578947,49,9.14286,-1,0,0.6325,3.14286,0.947368,52,7.28571,-1,0,0.325,1.85714,0.684211,47,9.625,-1,0,0.615,2.57143,0.842105,42,7.5,-1,0,0.7025,2.85714,0.894737,49,7.57143,-1,0,0.3275,2,0.684211,39,7.28571,-1,0,0.4925,2.42857,0.736842,43,8.14286,-1,0,0.3675,2.57143,0.789474,47,6.85714,-1,0,0.4025,1.57143,0.736842,51,9.625,-1,0,0.3225,2.85714,0.631579,44,7.71429,-1,0,0.4275,2.28571,0.684211,47,7.57143,-1,0,0.4525,2.14286,0.789474,38,8.57143,-1,0,0.4075,2.28571,0.894737,37,6.57143,-1,0,0.1875,2,0.526316,36,7.83333,-1,0,0.765,2.57143,0.947368,43,6.85714,-1,0,0.555,1.71429,0.684211,47,7.57143,-1,0,0.53,2,0.894737,55,10.4286,-1,0,0.44,2.42857,0.631579,45,8.14286,-1,0,0.55,2.57143,0.684211,45,6.85714,-1,0,0.36,2.14286,0.842105,46,6.85714,-1,0,0.42,1.71429,0.631579,52,7.28571,-1,0,0.43,2,0.736842,34,10.625,-1,0,0.5675,4,0.947368,49,7,-1,0,0.5875,2.14286,0.947368,48,7.57143,-1,0,0.6775,2,0.894737,40,8.125,-1,0,0.6175,2.28571,0.684211,49,7.28571,-1,0,0.425,2,0.631579,45,10.4286,-1,0,0.865,3.14286,1,43,7,-1,0,0.25,2.28571,0.368421,43,7,-1,0,0.2925,1.71429,0.631579,39,9.85714,-1,0,0.4025,2.71429,0.894737,48,8.57143,-1,0,0.515,2.57143,0.684211,47,7.14286,-1,0,0.285,2,0.631579,49,10.125,-1,0,0.5075,2.57143,0.736842,34,7.5,-1,0,0.71,2.57143,0.842105,53,7.42857,-1,0,0.6275,2.14286,0.789474,40,11,-1,0,0.7125,3.42857,0.894737,46,6.57143,-1,0,0.295,1.85714,0.473684,40,9,-1,0,0.3825,3.14286,0.736842,43,7,-1,0,0.32,2.42857,0.631579,47,8.57143,-1,0,0.465,2.71429,0.894737,38,9.33333,-1,0,0.5025,2.85714,0.684211,52,7.5,-1,0,0.41,1.71429,0.789474,51,7.71429,-1,0,0.6,2.28571,0.684211,47,7.16667,-1,0,0.28,2.14286,0.210526,48,7.14286,-1,0,0.605,2,0.789474,36,7.5,-1,0,0.4625,2.42857,0.578947,
