CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,CounterExamples_3,Specificity_3,PRev_3,Pos_3,VarDist_3,RuleDist_3,CounterExamples_4,Specificity_4,PRev_4,Pos_4,VarDist_4,RuleDist_4,CounterExamples_5,Specificity_5,PRev_5,Pos_5,VarDist_5,RuleDist_5,CounterExamples_6,Specificity_6,PRev_6,Pos_6,VarDist_6,RuleDist_6,CounterExamples_7,Specificity_7,PRev_7,Pos_7,VarDist_7,RuleDist_7,CounterExamples_8,Specificity_8,PRev_8,Pos_8,VarDist_8,RuleDist_8,CounterExamples_9,Specificity_9,PRev_9,Pos_9,VarDist_9,RuleDist_9,CounterExamples_10,Specificity_10,PRev_10,Pos_10,VarDist_10,RuleDist_10,CounterExamples_11,Specificity_11,PRev_11,Pos_11,VarDist_11,RuleDist_11,CounterExamples_12,Specificity_12,PRev_12,Pos_12,VarDist_12,RuleDist_12,CounterExamples_13,Specificity_13,PRev_13,Pos_13,VarDist_13,RuleDist_13,CounterExamples_14,Specificity_14,PRev_14,Pos_14,VarDist_14,RuleDist_14,CounterExamples_15,Specificity_15,PRev_15,Pos_15,VarDist_15,RuleDist_15,CounterExamples_16,Specificity_16,PRev_16,Pos_16,VarDist_16,RuleDist_16,CounterExamples_17,Specificity_17,PRev_17,Pos_17,VarDist_17,RuleDist_17,CounterExamples_18,Specificity_18,PRev_18,Pos_18,VarDist_18,RuleDist_18,CounterExamples_19,Specificity_19,PRev_19,Pos_19,VarDist_19,RuleDist_19,
20,52.8889,0.0836072,0,-1,33.8182,20,60.4444,0.085825,0,-1,36.0909,24,61.6667,0.0121247,0,-1,36,20,52,-1,0,-1,33.4545,29,48.6667,-1,0,-1,32.3636,29,48.7778,-1,0,-1,33,20,51.6667,0.856271,0,-1,33.0909,22,66.3,-1,0,-1,30.7273,15,72.4545,0.0836188,0,-1,26.5455,16,63,-1,0,-1,37.0909,24,50.7,0.0839119,0,-1,26.3636,27,48.7,0.0900536,0,-1,24.1818,22,55.1,0.0587201,0,-1,27.2727,29,58.4444,0.983666,1,-1,35.4545,18,62.8889,-1,0,-1,37.2727,19,61.8889,-1,0,-1,36.6364,24,49.1,0.14572,0,-1,34,35,41.8889,0.0965306,0,-1,30.9091,18,64.4444,-1,0,-1,37.5455,25,56.6667,-1,0,-1,35.0909,
20,52.8889,-1,0,-1,33.8182,20,60.4444,-1,0,-1,36.0909,24,61.6667,0.0258808,0,-1,36,20,52,-1,0,-1,33.4545,29,48.6667,-1,0,-1,32.3636,29,48.7778,0.0841125,0,-1,33,20,51.6667,0.536892,0,-1,33.0909,22,66.3,-1,0,-1,30.7273,15,72.4545,0.357368,0,-1,26.5455,16,63,-1,0,-1,37.0909,24,50.7,0.0838535,0,-1,26.3636,27,48.7,-1,0,-1,24.1818,22,55.1,0.155571,0,-1,27.2727,29,58.4444,-1,0,-1,35.4545,18,62.8889,-1,0,-1,37.2727,19,61.8889,-1,0,-1,36.6364,24,49.1,0.110327,0,-1,34,35,41.8889,-1,0,-1,30.9091,19,57.5556,-1,1,-1,35.4545,25,56.6667,0.0836593,0,-1,35.0909,
20,52.8889,-1,0,-1,33.8182,20,60.4444,-1,0,-1,36.0909,24,61.6667,0.950338,0,-1,36,20,52,-1,0,-1,33.4545,29,48.6667,0.0846195,0,-1,32.3636,29,48.7778,-1,0,-1,33,20,51.6667,-1,0,-1,33.0909,23,65.6,0.962776,1,-1,30.3636,15,72.4545,-1,0,-1,26.5455,16,63,0.087003,0,-1,37.0909,24,50.7,-1,0,-1,26.3636,27,48.7,0.0872673,0,-1,24.1818,22,55.1,0.0670695,0,-1,27.2727,29,58.4444,0.262778,0,-1,35.4545,18,62.8889,-1,0,-1,37.2727,19,61.8889,-1,0,-1,36.6364,24,49.1,0.0547396,0,-1,34,35,41.8889,-1,0,-1,30.9091,19,57.5556,-1,0,-1,35.4545,25,56.6667,0.0835471,0,-1,35.0909,
20,52.8889,0.0844271,0,-1,33.8182,20,60.4444,-1,0,-1,36.0909,24,61.6667,-1,0,-1,36,20,52,-1,0,-1,33.4545,29,48.6667,-1,0,-1,32.3636,29,48.7778,0.0839989,0,-1,33,20,51.6667,0.040361,0,-1,33.0909,23,65.6,-1,0,-1,30.3636,15,72.4545,-1,0,-1,26.5455,16,63,-1,0,-1,37.0909,24,50.7,-1,0,-1,26.3636,27,48.7,-1,0,-1,24.1818,22,55.1,0.102662,0,-1,27.2727,29,58.4444,0.9731,0,-1,35.4545,19,59.7778,0.0891956,1,-1,36.0909,19,61.8889,-1,0,-1,36.6364,25,47.4,0.149678,1,-1,33.6364,35,41.8889,-1,0,-1,30.9091,19,57.5556,0.0509019,0,-1,35.4545,25,56.6667,0.0835336,0,-1,35.0909,
20,52.8889,-1,0,-1,33.8182,20,60.4444,-1,0,-1,36.0909,24,61.6667,0.114643,0,-1,36,20,52,-1,0,-1,33.4545,29,48.6667,-1,0,-1,32.3636,29,48.7778,0.0839689,0,-1,33,20,51.6667,0.268472,0,-1,33.0909,24,62.5,-1,1,-1,29.3636,15,72.4545,-1,0,-1,26.5455,16,63,0.0851316,0,-1,37.0909,24,50.7,-1,0,-1,26.3636,27,48.7,-1,0,-1,24.1818,22,55.1,-1,0,-1,27.2727,29,58.4444,-1,0,-1,35.4545,19,59.7778,0.112486,0,-1,36.0909,19,61.8889,0.0465568,0,-1,36.6364,25,47.4,-1,0,-1,33.6364,35,41.8889,0.0844849,0,-1,30.9091,19,57.5556,0.0461544,0,-1,35.4545,25,56.6667,-1,0,-1,35.0909,
20,52.8889,-1,0,-1,33.8182,20,60.4444,-1,0,-1,36.0909,24,61.6667,0.0114867,0,-1,36,20,52,0.0852307,0,-1,33.4545,29,48.6667,0.0845348,0,-1,32.3636,30,48.6667,-1,1,-1,32.9091,20,51.6667,-1,0,-1,33.0909,24,62.5,-1,0,-1,29.3636,15,72.4545,0.0645108,0,-1,26.5455,16,63,-1,0,-1,37.0909,24,50.7,0.0837833,0,-1,26.3636,27,48.7,-1,0,-1,24.1818,22,55.1,-1,0,-1,27.2727,29,58.4444,-1,0,-1,35.4545,19,59.7778,0.0468962,0,-1,36.0909,19,61.8889,0.0837939,0,-1,36.6364,25,47.4,-1,0,-1,33.6364,35,41.8889,-1,0,-1,30.9091,19,57.5556,0.075307,0,-1,35.4545,25,56.6667,0.0834988,0,-1,35.0909,
20,52.8889,-1,0,-1,33.8182,20,60.4444,-1,0,-1,36.0909,24,61.6667,0.0192375,0,-1,36,20,52,0.0799868,0,-1,33.4545,29,48.6667,0.0835838,0,-1,32.3636,30,48.6667,-1,0,-1,32.9091,20,51.6667,-1,0,-1,33.0909,24,62.5,-1,0,-1,29.3636,15,72.4545,0.0763019,0,-1,26.5455,16,63,0.0413908,0,-1,37.0909,24,50.7,0.0837638,0,-1,26.3636,27,48.7,0.0843253,0,-1,24.1818,22,55.1,-1,0,-1,27.2727,29,58.4444,-1,0,-1,35.4545,20,58,0.105682,1,-1,35.4545,19,61.8889,-1,0,-1,36.6364,25,47.4,0.0399611,0,-1,33.6364,35,41.8889,0.0836174,0,-1,30.9091,19,57.5556,-1,0,-1,35.4545,25,56.6667,-1,0,-1,35.0909,
20,52.8889,0.0839666,0,-1,33.8182,20,60.4444,-1,0,-1,36.0909,24,61.6667,0.950309,0,-1,36,20,52,0.0429875,0,-1,33.4545,29,48.6667,-1,0,-1,32.3636,30,48.6667,0.0838504,0,-1,32.9091,20,51.6667,-1,0,-1,33.0909,24,62.5,-1,0,-1,29.3636,15,72.4545,0.0549856,0,-1,26.5455,16,63,0.0862092,0,-1,37.0909,24,50.7,-1,0,-1,26.3636,27,48.7,-1,0,-1,24.1818,22,55.1,-1,0,-1,27.2727,29,58.4444,0.911015,0,-1,35.4545,20,58,-1,0,-1,35.4545,19,61.8889,-1,0,-1,36.6364,25,47.4,0.102909,0,-1,33.6364,35,41.8889,-1,0,-1,30.9091,19,57.5556,0.0715392,0,-1,35.4545,25,56.6667,-1,0,-1,35.0909,
20,52.8889,0.0835299,0,-1,33.8182,20,60.4444,-1,0,-1,36.0909,24,61.6667,0.113945,0,-1,36,20,52,0.0894521,0,-1,33.4545,29,48.6667,-1,0,-1,32.3636,30,48.6667,0.0838203,0,-1,32.9091,20,51.6667,0.0740553,0,-1,33.0909,24,62.5,-1,0,-1,29.3636,15,72.4545,0.197597,0,-1,26.5455,16,63,-1,0,-1,37.0909,24,50.7,-1,0,-1,26.3636,27,48.7,0.083537,0,-1,24.1818,22,55.1,-1,0,-1,27.2727,29,58.4444,-1,0,-1,35.4545,20,58,0.0667381,0,-1,35.4545,19,61.8889,0.0837854,0,-1,36.6364,25,47.4,0.897781,0,-1,33.6364,35,41.8889,0.0896774,0,-1,30.9091,19,57.5556,-1,0,-1,35.4545,25,56.6667,-1,0,-1,35.0909,
20,52.8889,-1,0,-1,33.8182,20,60.4444,0.085015,0,-1,36.0909,24,61.6667,-1,0,-1,36,20,52,-1,0,-1,33.4545,29,48.6667,-1,0,-1,32.3636,30,48.6667,0.0837635,0,-1,32.9091,20,51.6667,0.0550447,0,-1,33.0909,24,62.5,-1,0,-1,29.3636,15,72.4545,-1,0,-1,26.5455,16,63,-1,0,-1,37.0909,24,50.7,-1,0,-1,26.3636,27,48.7,-1,0,-1,24.1818,22,55.1,-1,0,-1,27.2727,29,58.4444,-1,0,-1,35.4545,20,58,0.0374184,0,-1,35.4545,19,61.8889,0.0835847,0,-1,36.6364,25,47.4,0.108458,0,-1,33.6364,35,41.8889,-1,0,-1,30.9091,19,57.5556,0.0276003,0,-1,35.4545,25,56.6667,-1,0,-1,35.0909,
20,52.8889,-1,0,-1,33.8182,20,60.4444,-1,0,-1,36.0909,24,61.6667,0.112396,0,-1,36,20,52,-1,0,-1,33.4545,29,48.6667,-1,0,-1,32.3636,30,48.6667,-1,0,-1,32.9091,20,51.6667,0.040096,0,-1,33.0909,24,62.5,-1,0,-1,29.3636,15,72.4545,-1,0,-1,26.5455,16,63,-1,0,-1,37.0909,24,50.7,-1,0,-1,26.3636,27,48.7,0.083522,0,-1,24.1818,22,55.1,-1,0,-1,27.2727,29,58.4444,0.0259808,0,-1,35.4545,20,58,0.0619681,0,-1,35.4545,20,62.8,-1,1,-1,29.9091,25,47.4,0.0835296,0,-1,33.6364,35,41.8889,0.0921586,0,-1,30.9091,19,57.5556,0.0683821,0,-1,35.4545,25,56.6667,-1,0,-1,35.0909,
20,52.8889,-1,0,-1,33.8182,20,60.4444,-1,0,-1,36.0909,24,61.6667,0.0108963,0,-1,36,20,52,-1,0,-1,33.4545,29,48.6667,-1,0,-1,32.3636,30,48.6667,0.0837837,0,-1,32.9091,20,51.6667,0.240718,0,-1,33.0909,24,62.5,0.0298477,0,-1,29.3636,15,72.4545,-1,0,-1,26.5455,16,63,0.084865,0,-1,37.0909,24,50.7,0.0837353,0,-1,26.3636,27,48.7,0.0834041,0,-1,24.1818,22,55.1,0.0400872,0,-1,27.2727,30,57.7778,0.969552,1,-1,35.1818,20,58,0.102653,0,-1,35.4545,20,62.8,-1,0,-1,29.9091,25,47.4,0.0465494,0,-1,33.6364,35,41.8889,-1,0,-1,30.9091,19,57.5556,0.081324,0,-1,35.4545,25,56.6667,-1,0,-1,35.0909,
20,52.8889,-1,0,-1,33.8182,20,60.4444,-1,0,-1,36.0909,24,61.6667,0.877495,0,-1,36,20,52,-1,0,-1,33.4545,29,48.6667,-1,0,-1,32.3636,30,48.6667,-1,0,-1,32.9091,20,51.6667,0.206667,0,-1,33.0909,25,62.3,0.982983,1,-1,29.2727,15,72.4545,-1,0,-1,26.5455,16,63,0.0839484,0,-1,37.0909,24,50.7,0.0467166,0,-1,26.3636,27,48.7,-1,0,-1,24.1818,22,55.1,0.526746,0,-1,27.2727,30,57.7778,0.0234345,0,-1,35.1818,20,58,-1,0,-1,35.4545,20,62.8,-1,0,-1,29.9091,25,47.4,0.376063,0,-1,33.6364,35,41.8889,-1,0,-1,30.9091,19,57.5556,0.070467,0,-1,35.4545,25,56.6667,0.0813717,0,-1,35.0909,
20,52.8889,-1,0,-1,33.8182,20,60.4444,-1,0,-1,36.0909,24,61.6667,0.0250511,0,-1,36,20,52,0.0846713,0,-1,33.4545,29,48.6667,-1,0,-1,32.3636,30,48.6667,-1,0,-1,32.9091,20,51.6667,-1,0,-1,33.0909,26,59,0.897401,1,-1,28.2727,15,72.4545,-1,0,-1,26.5455,16,63,-1,0,-1,37.0909,24,50.7,0.0710821,0,-1,26.3636,27,48.7,-1,0,-1,24.1818,23,52.8,-1,1,-1,26.4545,31,57.4444,0.982852,1,-1,35.0909,20,58,0.0404232,0,-1,35.4545,20,62.8,0.963592,0,-1,29.9091,25,47.4,0.106594,0,-1,33.6364,35,41.8889,0.0900505,0,-1,30.9091,19,57.5556,-1,0,-1,35.4545,25,56.6667,-1,0,-1,35.0909,
20,52.8889,0.0835298,0,-1,33.8182,20,60.4444,-1,0,-1,36.0909,24,61.6667,0.069707,0,-1,36,20,52,-1,0,-1,33.4545,29,48.6667,0.0840383,0,-1,32.3636,30,48.6667,-1,0,-1,32.9091,20,51.6667,-1,0,-1,33.0909,26,59,-1,0,-1,28.2727,15,72.4545,0.0836374,0,-1,26.5455,16,63,-1,0,-1,37.0909,24,50.7,-1,0,-1,26.3636,27,48.7,0.0842715,0,-1,24.1818,23,52.8,0.226738,0,-1,26.4545,31,57.4444,-1,0,-1,35.0909,20,58,0.344128,0,-1,35.4545,20,62.8,-1,0,-1,29.9091,25,47.4,-1,0,-1,33.6364,35,41.8889,-1,0,-1,30.9091,19,57.5556,-1,0,-1,35.4545,25,56.6667,-1,0,-1,35.0909,
20,52.8889,0.0835296,0,-1,33.8182,20,60.4444,-1,0,-1,36.0909,24,61.6667,0.950283,0,-1,36,20,52,-1,0,-1,33.4545,29,48.6667,0.0840011,0,-1,32.3636,30,48.6667,0.0837275,0,-1,32.9091,20,51.6667,-1,0,-1,33.0909,26,59,0.0308334,0,-1,28.2727,15,72.4545,0.0836362,0,-1,26.5455,16,63,0.0839373,0,-1,37.0909,24,50.7,-1,0,-1,26.3636,27,48.7,-1,0,-1,24.1818,23,52.8,-1,0,-1,26.4545,31,57.4444,0.280789,0,-1,35.0909,20,58,0.0875168,0,-1,35.4545,20,62.8,-1,0,-1,29.9091,25,47.4,-1,0,-1,33.6364,35,41.8889,-1,0,-1,30.9091,19,57.5556,-1,0,-1,35.4545,25,56.6667,-1,0,-1,35.0909,
20,52.8889,-1,0,-1,33.8182,20,60.4444,-1,0,-1,36.0909,24,61.6667,-1,0,-1,36,21,48.4444,0.0835226,1,-1,32.4545,29,48.6667,-1,0,-1,32.3636,30,48.6667,0.0836362,0,-1,32.9091,20,51.6667,-1,0,-1,33.0909,26,59,0.127756,0,-1,28.2727,15,72.4545,-1,0,-1,26.5455,16,63,-1,0,-1,37.0909,24,50.7,0.0696412,0,-1,26.3636,28,47.4,-1,1,-1,23.9091,23,52.8,0.110018,0,-1,26.4545,31,57.4444,-1,0,-1,35.0909,20,58,-1,0,-1,35.4545,20,62.8,0.0400077,0,-1,29.9091,25,47.4,0.10456,0,-1,33.6364,35,41.8889,0.0900696,0,-1,30.9091,19,57.5556,-1,0,-1,35.4545,25,56.6667,0.0352588,0,-1,35.0909,
20,52.8889,-1,0,-1,33.8182,20,60.4444,-1,0,-1,36.0909,24,61.6667,0.0103819,0,-1,36,21,48.4444,0.330899,0,-1,32.4545,29,48.6667,0.0839597,0,-1,32.3636,30,48.6667,-1,0,-1,32.9091,20,51.6667,0.0310634,0,-1,33.0909,26,59,-1,0,-1,28.2727,15,72.4545,-1,0,-1,26.5455,16,63,-1,0,-1,37.0909,24,50.7,-1,0,-1,26.3636,28,47.4,-1,0,-1,23.9091,23,52.8,-1,0,-1,26.4545,31,57.4444,-1,0,-1,35.0909,20,58,-1,0,-1,35.4545,20,62.8,0.240283,0,-1,29.9091,25,47.4,0.0549553,0,-1,33.6364,35,41.8889,-1,0,-1,30.9091,19,57.5556,0.0696147,0,-1,35.4545,25,56.6667,0.0488242,0,-1,35.0909,
20,52.8889,-1,0,-1,33.8182,20,60.4444,-1,0,-1,36.0909,24,61.6667,0.0228118,0,-1,36,21,48.4444,-1,0,-1,32.4545,29,48.6667,-1,0,-1,32.3636,30,48.6667,-1,0,-1,32.9091,20,51.6667,0.0352898,0,-1,33.0909,26,59,-1,0,-1,28.2727,15,72.4545,0.0836362,0,-1,26.5455,16,63,-1,0,-1,37.0909,24,50.7,0.0695742,0,-1,26.3636,28,47.4,0.099239,0,-1,23.9091,23,52.8,-1,0,-1,26.4545,31,57.4444,-1,0,-1,35.0909,20,58,-1,0,-1,35.4545,20,62.8,-1,0,-1,29.9091,25,47.4,0.211819,0,-1,33.6364,35,41.8889,-1,0,-1,30.9091,19,57.5556,-1,0,-1,35.4545,25,56.6667,0.0812592,0,-1,35.0909,
20,52.8889,0.0835121,0,-1,33.8182,20,60.4444,-1,0,-1,36.0909,24,61.6667,0.950259,0,-1,36,21,48.4444,-1,0,-1,32.4545,29,48.6667,-1,0,-1,32.3636,30,48.6667,0.0253201,0,-1,32.9091,20,51.6667,0.147668,0,-1,33.0909,26,59,0.0207449,0,-1,28.2727,15,72.4545,-1,0,-1,26.5455,16,63,0.0839092,0,-1,37.0909,24,50.7,0.0689932,0,-1,26.3636,28,47.4,0.084092,0,-1,23.9091,23,52.8,0.063645,0,-1,26.4545,31,57.4444,-1,0,-1,35.0909,20,58,-1,0,-1,35.4545,20,62.8,0.154283,0,-1,29.9091,25,47.4,-1,0,-1,33.6364,35,41.8889,0.0887957,0,-1,30.9091,19,57.5556,-1,0,-1,35.4545,25,56.6667,-1,0,-1,35.0909,
20,52.8889,-1,0,-1,33.8182,20,60.4444,-1,0,-1,36.0909,24,61.6667,0.00989485,0,-1,36,21,48.4444,-1,0,-1,32.4545,29,48.6667,-1,0,-1,32.3636,30,48.6667,0.0836118,0,-1,32.9091,20,51.6667,-1,0,-1,33.0909,26,59,0.103754,0,-1,28.2727,15,72.4545,-1,0,-1,26.5455,16,63,0.0839041,0,-1,37.0909,24,50.7,-1,0,-1,26.3636,28,47.4,-1,0,-1,23.9091,24,50.4,0.101294,1,-1,25.4545,31,57.4444,-1,0,-1,35.0909,20,58,-1,0,-1,35.4545,20,62.8,-1,0,-1,29.9091,25,47.4,0.0464666,0,-1,33.6364,35,41.8889,-1,0,-1,30.9091,19,57.5556,-1,0,-1,35.4545,25,56.6667,-1,0,-1,35.0909,
20,52.8889,-1,0,-1,33.8182,20,60.4444,-1,0,-1,36.0909,24,61.6667,0.0178328,0,-1,36,21,48.4444,0.0514648,0,-1,32.4545,29,48.6667,-1,0,-1,32.3636,30,48.6667,0.0836012,0,-1,32.9091,20,51.6667,-1,0,-1,33.0909,26,59,-1,0,-1,28.2727,15,72.4545,-1,0,-1,26.5455,16,63,-1,0,-1,37.0909,24,50.7,-1,0,-1,26.3636,28,47.4,-1,0,-1,23.9091,24,50.4,-1,0,-1,25.4545,31,57.4444,-1,0,-1,35.0909,20,58,-1,0,-1,35.4545,20,62.8,-1,0,-1,29.9091,25,47.4,0.102512,0,-1,33.6364,35,41.8889,0.0881225,0,-1,30.9091,19,57.5556,-1,0,-1,35.4545,25,56.6667,-1,0,-1,35.0909,
20,52.8889,-1,0,-1,33.8182,20,60.4444,-1,0,-1,36.0909,24,61.6667,0.116204,0,-1,36,21,48.4444,0.199271,0,-1,32.4545,30,52.4,-1,1,-1,26.0909,30,48.6667,-1,0,-1,32.9091,20,51.6667,-1,0,-1,33.0909,26,59,0.0275993,0,-1,28.2727,15,72.4545,0.0836362,0,-1,26.5455,16,63,0.0838635,0,-1,37.0909,24,50.7,0.0672107,0,-1,26.3636,28,47.4,-1,0,-1,23.9091,24,50.4,0.0600511,0,-1,25.4545,31,57.4444,-1,0,-1,35.0909,20,58,-1,0,-1,35.4545,20,62.8,-1,0,-1,29.9091,25,47.4,0.143116,0,-1,33.6364,35,41.8889,0.0864073,0,-1,30.9091,19,57.5556,-1,0,-1,35.4545,25,56.6667,-1,0,-1,35.0909,
20,52.8889,-1,0,-1,33.8182,20,60.4444,0.0834171,0,-1,36.0909,24,61.6667,-1,0,-1,36,21,48.4444,0.0215751,0,-1,32.4545,30,52.4,0.97482,0,-1,26.0909,30,48.6667,0.0841058,0,-1,32.9091,20,51.6667,-1,0,-1,33.0909,26,59,0.0941467,0,-1,28.2727,15,72.4545,-1,0,-1,26.5455,16,63,-1,0,-1,37.0909,24,50.7,-1,0,-1,26.3636,28,47.4,-1,0,-1,23.9091,24,50.4,0.0889831,0,-1,25.4545,31,57.4444,-1,0,-1,35.0909,20,58,-1,0,-1,35.4545,20,62.8,-1,0,-1,29.9091,25,47.4,-1,0,-1,33.6364,35,41.8889,-1,0,-1,30.9091,19,57.5556,-1,0,-1,35.4545,25,56.6667,0.0230666,0,-1,35.0909,
20,52.8889,-1,0,-1,33.8182,20,60.4444,-1,0,-1,36.0909,24,61.6667,0.950236,0,-1,36,21,48.4444,0.0799251,0,-1,32.4545,30,52.4,-1,0,-1,26.0909,30,48.6667,0.0674197,0,-1,32.9091,20,51.6667,-1,0,-1,33.0909,26,59,-1,0,-1,28.2727,15,72.4545,-1,0,-1,26.5455,16,63,-1,0,-1,37.0909,24,50.7,0.0669745,0,-1,26.3636,29,45.2,-1,1,-1,23.3636,24,50.4,-1,0,-1,25.4545,31,57.4444,-1,0,-1,35.0909,20,58,-1,0,-1,35.4545,20,62.8,-1,0,-1,29.9091,25,47.4,-1,0,-1,33.6364,35,41.8889,-1,0,-1,30.9091,19,57.5556,-1,0,-1,35.4545,25,56.6667,0.0781763,0,-1,35.0909,
20,52.8889,-1,0,-1,33.8182,20,60.4444,-1,0,-1,36.0909,24,61.6667,0.00944173,0,-1,36,21,48.4444,0.0479789,0,-1,32.4545,30,52.4,-1,0,-1,26.0909,30,48.6667,0.0755495,0,-1,32.9091,20,51.6667,-1,0,-1,33.0909,26,59,0.0888186,0,-1,28.2727,15,72.4545,-1,0,-1,26.5455,16,63,-1,0,-1,37.0909,24,50.7,0.0669738,0,-1,26.3636,29,45.2,-1,0,-1,23.3636,24,50.4,-1,0,-1,25.4545,31,57.4444,-1,0,-1,35.0909,20,58,-1,0,-1,35.4545,20,62.8,0.0968748,0,-1,29.9091,25,47.4,0.101521,0,-1,33.6364,35,41.8889,0.0859459,0,-1,30.9091,19,57.5556,-1,0,-1,35.4545,25,56.6667,-1,0,-1,35.0909,
20,52.8889,-1,0,-1,33.8182,20,60.4444,-1,0,-1,36.0909,24,61.6667,0.190275,0,-1,36,21,48.4444,0.14685,0,-1,32.4545,30,52.4,-1,0,-1,26.0909,30,48.6667,0.0841205,0,-1,32.9091,20,51.6667,-1,0,-1,33.0909,26,59,-1,0,-1,28.2727,15,72.4545,-1,0,-1,26.5455,16,63,0.083855,0,-1,37.0909,24,50.7,0.0669378,0,-1,26.3636,29,45.2,0.865264,0,-1,23.3636,24,50.4,0.0876426,0,-1,25.4545,31,57.4444,-1,0,-1,35.0909,20,58,-1,0,-1,35.4545,20,62.8,-1,0,-1,29.9091,25,47.4,-1,0,-1,33.6364,35,41.8889,-1,0,-1,30.9091,19,57.5556,0.067215,0,-1,35.4545,25,56.6667,-1,0,-1,35.0909,
20,52.8889,-1,0,-1,33.8182,20,60.4444,-1,0,-1,36.0909,24,61.6667,-1,0,-1,36,21,48.4444,-1,0,-1,32.4545,30,52.4,-1,0,-1,26.0909,30,48.6667,-1,0,-1,32.9091,20,51.6667,-1,0,-1,33.0909,26,59,0.0191085,0,-1,28.2727,16,72.2727,-1,1,-1,26.3636,16,63,-1,0,-1,37.0909,24,50.7,0.0669004,0,-1,26.3636,29,45.2,0.405247,0,-1,23.3636,24,50.4,-1,0,-1,25.4545,31,57.4444,0.0179542,0,-1,35.0909,20,58,-1,0,-1,35.4545,20,62.8,-1,0,-1,29.9091,25,47.4,-1,0,-1,33.6364,35,41.8889,0.0835775,0,-1,30.9091,19,57.5556,-1,0,-1,35.4545,25,56.6667,0.0418955,0,-1,35.0909,
20,52.8889,-1,0,-1,33.8182,20,60.4444,0.0845429,0,-1,36.0909,24,61.6667,0.0250563,0,-1,36,21,48.4444,0.0836986,0,-1,32.4545,30,52.4,-1,0,-1,26.0909,30,48.6667,-1,0,-1,32.9091,20,51.6667,-1,0,-1,33.0909,26,59,0.0847217,0,-1,28.2727,16,72.2727,-1,0,-1,26.3636,16,63,-1,0,-1,37.0909,24,50.7,-1,0,-1,26.3636,29,45.2,-1,0,-1,23.3636,24,50.4,0.0596755,0,-1,25.4545,31,57.4444,0.0640463,0,-1,35.0909,20,58,0.0836099,0,-1,35.4545,20,62.8,0.0849883,0,-1,29.9091,25,47.4,-1,0,-1,33.6364,35,41.8889,-1,0,-1,30.9091,19,57.5556,-1,0,-1,35.4545,25,56.6667,0.0767772,0,-1,35.0909,
20,52.8889,0.074073,0,-1,33.8182,20,60.4444,0.083252,0,-1,36.0909,24,61.6667,0.950216,0,-1,36,21,48.4444,0.105325,0,-1,32.4545,31,52.3,-1,1,-1,26,30,48.6667,0.0735902,0,-1,32.9091,20,51.6667,0.120657,0,-1,33.0909,26,59,-1,0,-1,28.2727,16,72.2727,-1,0,-1,26.3636,16,63,-1,0,-1,37.0909,24,50.7,-1,0,-1,26.3636,29,45.2,-1,0,-1,23.3636,24,50.4,0.0880499,0,-1,25.4545,31,57.4444,0.0179477,0,-1,35.0909,20,58,0.0835485,0,-1,35.4545,20,62.8,-1,0,-1,29.9091,25,47.4,-1,0,-1,33.6364,36,41.7778,-1,1,-1,30.8182,19,57.5556,-1,0,-1,35.4545,25,56.6667,-1,0,-1,35.0909,
20,52.8889,0.0839793,0,-1,33.8182,20,60.4444,-1,0,-1,36.0909,24,61.6667,-1,0,-1,36,21,48.4444,0.0837176,0,-1,32.4545,31,52.3,0.0677119,0,-1,26,30,48.6667,-1,0,-1,32.9091,20,51.6667,-1,0,-1,33.0909,26,59,-1,0,-1,28.2727,16,72.2727,0.97222,0,-1,26.3636,16,63,-1,0,-1,37.0909,24,50.7,-1,0,-1,26.3636,29,45.2,-1,0,-1,23.3636,24,50.4,-1,0,-1,25.4545,31,57.4444,0.132064,0,-1,35.0909,20,58,-1,0,-1,35.4545,20,62.8,-1,0,-1,29.9091,25,47.4,0.0949639,0,-1,33.6364,36,41.7778,0.128816,0,-1,30.8182,19,57.5556,-1,0,-1,35.4545,25,56.6667,0.0756341,0,-1,35.0909,
20,52.8889,-1,0,-1,33.8182,20,60.4444,0.084418,0,-1,36.0909,24,61.6667,-1,0,-1,36,21,48.4444,0.0847303,0,-1,32.4545,31,52.3,0.0473041,0,-1,26,30,48.6667,0.0357056,0,-1,32.9091,20,51.6667,-1,0,-1,33.0909,26,59,-1,0,-1,28.2727,16,72.2727,0.0665939,0,-1,26.3636,16,63,-1,0,-1,37.0909,24,50.7,0.0668776,0,-1,26.3636,29,45.2,-1,0,-1,23.3636,24,50.4,0.0807853,0,-1,25.4545,31,57.4444,-1,0,-1,35.0909,20,58,-1,0,-1,35.4545,20,62.8,-1,0,-1,29.9091,25,47.4,0.0939858,0,-1,33.6364,36,41.7778,0.0980362,0,-1,30.8182,19,57.5556,-1,0,-1,35.4545,25,56.6667,0.0418974,0,-1,35.0909,
